cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-17,14.706,8.843,18.552,80.615,63.276,96.542,11.131,6.023,17.932,4.586,1.098,7.138,1004.356,999.808,1010.344,3.155,1.846,4.411,47.461,0.0,176.343,5.761,0.0,55.506,45.406,0.0,167.623,24,358.247
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-18,11.459,6.129,17.887,64.486,38.932,84.432,4.236,1.466,6.552,2.671,1.378,3.975,1009.663,1006.567,1012.932,1.599,1.528,1.741,197.01,0.0,692.321,241.423,0.0,668.72,58.641,0.0,198.858,24,10.27
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-19,15.329,8.114,23.438,71.975,44.724,94.419,9.409,6.151,13.066,2.25,1.301,3.072,1007.625,1006.1,1009.304,1.649,1.566,1.75,231.071,0.0,845.799,301.134,0.0,915.116,52.283,0.0,175.271,24,159.342
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-20,19.24,12.015,27.577,73.652,42.615,94.825,13.238,11.025,15.869,2.807,1.481,3.94,1008.358,1006.777,1010.325,1.554,1.491,1.691,254.341,0.0,883.304,367.709,0.0,964.003,39.298,0.0,104.915,24,157.9
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-21,21.318,15.14,29.222,73.587,41.97,95.529,15.049,13.189,16.991,4.268,2.492,5.998,1003.995,1000.519,1007.622,1.408,1.314,1.615,251.437,0.0,881.715,353.379,0.0,974.04,43.853,0.0,134.442,24,162.023
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-22,23.104,16.944,31.983,68.662,34.184,92.962,15.142,12.192,16.912,3.089,1.061,4.235,997.574,994.705,1000.015,1.723,1.635,1.887,248.692,0.0,880.49,335.52,0.0,931.189,46.927,0.0,137.278,24,170.008
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-23,20.914,16.582,26.844,68.492,40.987,88.515,13.884,11.877,16.081,2.669,1.04,4.442,1002.329,998.646,1005.883,2.145,1.898,2.333,211.977,0.0,750.018,222.496,0.0,666.789,78.047,0.0,271.933,24,30.076
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-24,20.179,14.646,27.498,66.368,32.761,93.663,12.202,8.485,14.978,2.463,1.022,4.163,1006.847,1005.602,1009.06,2.003,1.92,2.166,243.527,0.0,855.564,301.812,0.0,856.49,59.73,0.0,167.32,24,130.204
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-25,22.301,15.829,30.513,70.612,36.524,96.587,15.388,13.198,17.437,3.395,1.952,4.544,1003.609,1000.8,1005.635,2.262,2.137,2.434,253.318,0.0,874.279,340.889,0.0,929.485,46.298,0.0,125.054,24,163.607
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-26,23.895,17.154,32.561,70.263,37.509,94.299,16.523,14.644,18.389,3.525,2.276,4.514,1000.049,997.076,1003.371,2.104,2.005,2.232,242.019,0.0,863.722,287.607,0.0,858.099,61.743,0.0,186.014,24,166.081
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-27,25.392,19.143,34.269,66.391,32.861,91.073,16.497,12.83,18.191,3.636,2.421,5.047,995.154,992.481,997.439,1.963,1.802,2.059,232.996,0.0,815.668,260.175,0.0,739.162,72.286,0.0,230.066,24,172.597
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-28,23.554,17.867,31.0,65.093,42.855,85.531,15.216,11.25,18.053,3.939,1.695,6.391,1000.412,995.108,1007.628,2.462,1.854,2.92,181.118,0.0,649.259,139.646,0.0,445.488,92.217,0.0,312.113,24,95.128
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-02-29,17.393,14.327,21.438,62.457,50.068,79.15,9.654,6.624,11.623,3.237,1.791,4.443,1006.99,1004.566,1009.144,2.976,2.762,3.288,111.441,0.0,416.704,50.303,0.0,144.194,83.433,0.0,308.682,24,30.62
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-01,18.65,13.578,25.781,70.134,47.12,89.211,12.341,10.898,14.283,2.047,1.205,2.683,1004.54,1001.868,1006.81,2.789,2.392,3.351,152.743,0.0,580.998,114.298,0.0,436.095,82.256,0.0,281.671,24,18.527
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-02,21.558,14.963,29.761,71.421,41.446,93.911,14.967,13.78,17.794,1.964,0.787,3.288,1001.752,998.803,1004.302,2.481,2.3,2.859,252.908,0.0,895.27,304.512,0.0,896.343,57.512,0.0,150.874,24,141.323
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-03,23.69,18.016,31.308,73.744,41.524,96.956,16.979,14.052,19.673,2.591,1.671,3.557,997.449,994.557,1000.087,2.81,2.642,2.947,192.425,0.0,700.558,162.084,0.0,521.578,86.179,0.0,272.697,24,145.949
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-04,24.612,19.972,31.124,74.066,45.699,94.5,18.417,16.193,19.842,1.947,0.987,2.677,996.139,993.244,997.629,3.103,2.927,3.29,159.728,0.0,599.469,106.271,0.0,353.324,88.323,0.0,297.801,24,141.906
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-05,25.365,18.977,33.775,64.153,30.539,92.512,15.762,11.879,19.685,2.134,1.096,3.519,996.132,993.848,997.813,2.464,2.072,3.052,258.648,0.0,911.8,325.38,0.0,905.322,55.171,0.0,169.444,24,22.009
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-06,24.74,19.246,31.664,73.297,41.215,95.518,18.455,15.925,20.783,2.907,1.235,4.978,996.037,993.755,997.74,2.893,2.672,3.175,230.382,0.0,848.638,218.436,0.0,739.588,87.276,0.0,273.275,24,144.187
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-07,26.034,21.366,33.449,70.363,37.929,94.745,18.365,13.796,20.777,3.318,1.815,5.072,992.233,988.763,995.743,2.576,2.144,3.175,181.874,0.0,635.041,109.51,0.0,400.02,107.478,0.0,355.333,24,155.774
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-08,25.332,19.609,33.087,51.058,18.086,89.728,10.89,3.214,19.892,3.411,1.366,6.6,993.108,990.342,997.78,1.756,1.441,2.418,198.773,0.0,705.439,160.995,0.0,505.348,93.523,0.0,298.662,24,307.835
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-09,19.663,15.713,24.783,52.381,34.259,66.634,8.847,7.06,10.594,4.547,2.236,6.607,1003.466,998.439,1007.873,2.156,1.785,2.28,240.058,0.0,852.506,221.451,0.0,740.546,89.17,0.0,272.696,24,2.101
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-10,18.51,13.362,24.389,56.732,35.871,76.658,8.869,7.424,11.952,2.708,1.73,3.519,1008.107,1005.794,1010.436,2.284,2.185,2.488,200.732,0.0,753.924,116.265,0.0,512.477,117.897,0.0,387.327,23,47.698
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-11,20.915,14.702,28.522,66.103,37.856,90.405,13.305,12.17,16.532,2.22,0.891,4.187,1006.146,1003.261,1008.481,2.835,2.572,3.271,162.15,0.0,558.219,114.755,0.0,505.495,94.052,0.0,300.307,24,107.341
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-12,23.498,18.22,30.482,71.56,43.188,93.204,16.999,15.63,19.828,2.995,1.85,3.915,1001.92,998.065,1005.682,3.484,3.355,3.626,213.708,0.0,696.534,196.537,0.0,606.761,82.947,0.0,261.884,24,149.709
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-13,26.316,20.012,34.844,69.033,34.141,95.384,18.187,14.688,21.188,3.512,2.295,4.244,996.003,992.409,1000.087,3.063,2.768,3.656,272.598,0.0,932.588,331.183,0.0,908.797,55.469,0.0,151.019,24,163.074
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-14,26.75,21.788,33.854,69.117,37.06,93.26,18.463,13.714,21.72,3.672,3.006,4.589,993.73,991.529,995.765,3.133,2.78,3.764,189.469,0.0,720.68,124.217,0.0,454.709,102.369,0.0,337.011,24,152.023
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-15,27.202,22.591,33.98,74.107,44.843,95.571,20.833,18.247,22.428,3.02,2.345,4.036,995.615,992.948,997.727,3.832,3.422,4.284,194.637,0.0,749.347,138.842,0.0,528.007,99.118,0.0,324.542,24,119.146
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-16,26.19,22.568,32.081,76.12,47.155,97.367,20.809,18.49,22.371,2.942,2.015,4.023,996.664,993.636,999.216,3.825,3.589,4.071,208.127,0.0,765.048,155.493,0.0,499.918,99.618,0.0,315.979,24,105.018
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-17,25.984,21.428,32.832,76.063,47.361,96.292,20.436,18.889,21.404,2.559,1.254,4.385,995.437,992.247,998.504,3.967,3.709,4.202,172.931,0.0,560.582,118.62,0.0,375.645,95.954,0.0,314.635,24,92.613
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-18,21.38,17.697,24.414,80.013,65.001,92.969,17.555,14.12,20.316,4.572,3.285,6.078,1003.089,998.858,1008.377,3.931,3.323,4.186,83.77,0.0,269.193,29.845,0.0,114.496,64.573,0.0,206.741,24,33.218
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-19,19.366,15.861,23.73,69.855,52.394,85.967,13.33,11.709,15.471,3.151,1.809,4.038,1006.324,1003.567,1008.521,3.427,3.304,3.655,93.569,0.0,352.618,30.141,0.0,114.254,72.458,0.0,249.01,24,53.527
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-20,21.451,17.382,26.85,79.762,59.081,94.804,17.249,15.572,19.849,2.237,1.332,3.298,1001.669,998.566,1004.844,3.79,3.654,3.879,159.246,0.0,741.045,120.865,0.0,748.457,79.791,0.0,265.963,24,108.015
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-21,25.227,19.989,32.628,74.15,44.613,96.07,19.105,17.341,20.171,2.37,1.337,3.737,996.962,992.843,1000.058,3.459,3.211,3.921,224.548,0.0,777.688,234.532,0.0,654.3,72.893,0.0,275.677,24,159.229
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-22,25.238,18.323,33.705,59.34,23.183,94.462,14.025,7.683,20.078,2.695,1.217,4.623,997.736,995.054,1000.583,2.153,1.723,3.331,298.224,0.0,989.357,380.852,0.0,960.53,46.921,0.0,129.441,24,340.208
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-23,22.809,17.392,29.496,64.972,35.836,91.234,14.622,12.172,17.02,3.057,1.238,4.842,1001.973,999.48,1005.466,2.355,2.137,2.683,285.956,0.0,968.99,336.685,0.0,915.73,59.622,0.0,182.664,24,73.917
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-24,24.775,18.796,33.414,64.686,32.16,89.705,15.546,11.252,18.381,4.465,3.069,6.08,991.64,985.651,999.066,2.18,1.867,2.651,241.32,0.0,855.261,200.902,0.0,606.312,103.321,0.0,327.644,24,160.602
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-25,25.671,19.172,34.41,51.535,14.365,86.656,10.404,1.385,18.488,4.026,1.831,6.292,987.241,984.96,993.255,1.373,0.926,2.29,245.489,0.0,810.306,217.687,0.0,646.298,100.76,0.0,340.151,24,270.813
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-26,22.687,16.328,30.551,48.874,20.438,75.391,8.533,3.66,13.475,3.385,1.856,4.51,996.278,993.804,998.675,1.366,1.16,1.763,310.119,0.0,1017.441,390.045,0.0,979.342,47.704,0.0,123.883,24,11.177
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-27,21.78,15.577,29.514,62.6,31.877,92.94,12.674,9.934,14.565,2.72,1.102,4.834,1001.934,998.341,1007.244,1.824,1.724,1.914,274.756,0.0,951.496,289.991,0.0,813.256,79.238,0.0,265.359,24,38.74
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-28,22.222,16.283,29.497,60.893,30.866,92.385,12.813,9.354,15.512,3.09,1.307,4.975,1007.262,1004.835,1009.463,1.894,1.783,1.954,274.412,0.0,885.765,293.966,0.0,774.596,73.336,0.0,223.455,24,133.416
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-29,23.543,17.615,31.222,62.302,36.086,83.909,14.686,13.031,17.508,4.896,3.386,6.201,1001.268,997.313,1006.503,2.298,1.982,2.611,297.295,0.0,983.833,340.993,0.0,904.866,61.872,0.0,153.491,24,152.895
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-30,25.45,19.219,33.914,65.549,35.637,89.35,16.627,13.77,19.735,3.867,2.877,4.97,998.247,994.967,1000.685,2.544,2.35,2.711,254.411,0.0,838.965,254.768,0.0,692.076,81.273,0.0,262.363,24,145.787
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-03-31,26.825,20.686,35.234,67.445,34.164,93.116,18.336,15.031,21.085,3.595,2.408,4.525,996.491,993.369,998.947,2.594,2.541,2.756,246.995,0.0,847.804,208.633,0.0,646.396,99.793,0.0,312.925,24,148.456
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-01,28.107,22.379,35.978,65.485,33.45,91.169,18.683,14.618,21.139,3.796,2.507,5.166,992.508,988.885,995.443,2.909,2.754,3.325,220.106,0.0,783.119,129.336,0.0,447.174,126.142,0.0,382.307,24,160.989
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-02,27.475,22.044,34.146,43.878,19.823,74.962,11.453,6.229,19.885,4.37,2.854,6.465,994.816,991.001,1000.542,2.67,2.314,3.37,266.891,0.0,871.61,260.765,0.0,714.631,86.65,0.0,264.225,24,344.091
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-03,22.399,16.819,29.177,38.864,18.749,58.667,5.856,1.381,9.692,3.557,1.453,5.192,1002.449,999.736,1005.079,1.662,1.293,2.452,306.444,0.0,1030.827,362.332,0.0,970.384,56.079,0.0,185.7,24,16.69
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-04,22.64,14.802,31.543,43.122,17.554,70.993,6.533,1.881,11.226,2.74,1.403,4.43,1001.87,999.325,1003.381,1.343,1.223,1.531,318.912,0.0,1023.395,390.399,0.0,952.312,52.962,0.0,137.862,24,164.139
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-05,23.669,16.562,31.839,57.239,30.503,81.001,13.12,10.822,17.761,4.075,1.67,6.168,1001.347,998.19,1003.542,1.918,1.568,2.497,311.612,0.0,1014.069,367.773,0.0,941.045,54.058,0.0,151.941,24,155.0
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-06,26.698,20.555,35.456,61.997,29.445,89.166,16.21,11.131,19.56,4.047,3.21,5.142,997.281,993.608,1000.902,2.481,2.247,2.802,254.431,0.0,836.543,205.31,0.0,590.938,108.152,0.0,315.282,24,158.771
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-07,27.117,21.496,34.506,65.786,35.248,92.293,18.095,14.9,20.725,2.733,1.738,3.722,996.354,994.442,998.005,3.095,2.839,3.62,201.965,0.0,688.707,138.917,0.0,414.958,102.371,0.0,301.741,24,120.136
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-08,27.65,22.603,34.423,69.768,41.91,91.04,20.316,18.073,22.319,3.318,1.346,4.817,994.249,990.696,997.338,3.787,3.685,3.981,213.86,0.0,938.482,143.963,0.0,729.774,104.735,0.0,361.261,24,148.304
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-09,29.25,23.599,37.847,60.396,24.477,90.584,17.23,9.737,22.352,3.282,2.601,4.302,989.534,985.248,993.05,2.948,2.287,3.974,240.731,0.0,809.9,198.532,0.0,636.394,99.469,0.0,310.541,24,158.983
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-10,26.562,21.262,33.565,36.83,13.743,71.888,6.884,0.297,17.937,5.68,2.468,8.064,994.596,989.225,1000.449,1.546,0.988,2.837,331.33,0.0,1057.848,410.328,0.0,986.366,47.976,0.0,113.546,24,333.066
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-11,24.066,16.917,32.031,40.074,18.41,65.014,7.428,3.781,10.476,2.608,1.166,3.446,1004.593,1001.075,1007.108,1.466,1.37,1.591,315.064,0.0,1029.096,359.541,0.0,916.397,65.474,0.0,183.007,24,26.658
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-12,23.564,17.118,30.765,49.911,25.674,73.682,10.796,7.635,14.475,3.562,1.407,5.953,1007.663,1006.04,1010.106,2.212,1.664,2.631,295.873,0.0,954.125,290.655,0.0,846.068,82.748,0.0,253.9,24,141.935
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-13,24.757,19.351,32.072,56.801,30.728,77.503,14.258,11.578,17.18,4.317,2.602,5.888,1005.609,1002.52,1009.417,2.901,2.671,3.111,266.626,0.0,867.832,196.218,0.0,610.267,119.236,0.0,320.943,24,148.85
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-14,26.531,20.682,34.406,63.308,35.219,87.014,17.532,15.495,20.188,4.506,3.153,6.008,1000.725,997.604,1003.913,3.114,2.912,3.359,288.126,0.0,932.531,267.445,0.0,759.886,89.45,0.0,220.748,24,149.798
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-15,27.34,22.217,34.595,69.014,40.957,90.822,19.943,18.255,21.869,4.88,3.268,6.32,995.828,992.561,999.124,3.468,3.387,3.631,250.284,0.0,811.83,166.353,0.0,492.672,127.381,0.0,397.628,24,152.95
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-16,28.792,23.826,35.525,67.653,40.529,90.488,21.011,19.28,22.778,3.744,2.723,4.52,994.664,992.957,997.728,4.006,3.488,4.405,233.534,0.0,778.502,122.578,0.0,403.993,140.054,0.0,407.033,24,132.952
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-17,28.361,24.371,34.296,72.084,46.0,93.55,21.994,20.33,23.244,3.148,2.043,4.217,997.228,994.866,998.891,4.25,4.142,4.311,200.607,0.0,729.444,101.862,0.0,386.554,123.399,0.0,393.386,24,123.552
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-18,28.959,24.165,35.931,68.452,39.756,93.595,21.35,19.094,23.153,3.316,2.286,3.924,997.327,994.555,999.321,4.035,3.785,4.238,205.875,0.0,789.745,108.722,0.0,455.144,121.267,0.0,391.965,24,130.594
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-19,28.882,23.784,36.064,67.027,37.257,95.042,20.839,17.93,23.012,3.616,1.771,5.153,998.232,995.425,999.993,3.753,3.473,4.057,265.585,0.0,890.764,229.308,0.0,632.227,99.681,0.0,275.705,24,130.93
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-20,28.771,24.021,35.426,67.522,40.292,91.874,21.025,19.201,22.561,3.519,1.937,4.488,997.741,994.342,999.641,4.153,3.934,4.433,250.153,0.0,836.32,186.821,0.0,609.879,113.098,0.0,353.663,24,127.938
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-21,23.785,20.073,27.045,76.219,54.033,94.335,18.947,16.609,22.508,4.321,2.666,5.265,1003.383,999.016,1007.334,4.407,3.973,4.643,106.021,0.0,368.876,42.917,0.0,147.325,76.163,0.0,260.393,24,36.219
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-22,21.388,18.308,25.323,74.251,57.793,88.43,16.327,14.815,18.177,3.208,2.285,3.793,1006.173,1003.755,1008.499,4.108,3.945,4.261,68.172,0.0,250.049,8.338,0.0,48.162,63.742,0.0,231.638,24,55.063
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-23,25.597,19.54,32.881,71.975,45.466,94.259,19.3,18.242,21.637,2.992,1.305,4.251,1001.705,998.816,1004.727,3.779,3.492,4.007,215.074,0.0,717.953,177.344,0.0,488.155,96.068,0.0,296.995,24,133.307
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-24,27.608,22.535,34.31,71.874,44.573,95.86,21.157,19.893,22.392,3.559,1.974,5.086,1001.314,998.996,1002.747,3.769,3.681,3.875,269.904,0.0,832.011,242.179,0.0,576.475,100.256,0.0,315.626,24,132.381
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-25,27.974,23.51,33.823,71.534,45.497,94.726,21.426,19.589,22.665,4.662,2.198,6.494,998.613,994.513,1002.545,3.986,3.751,4.16,242.14,0.0,770.089,149.033,0.0,444.391,133.386,0.0,400.715,24,145.748
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-26,28.27,24.536,34.18,71.093,43.888,90.722,21.432,18.67,22.939,4.216,3.62,5.153,993.695,990.734,995.664,3.899,3.391,4.407,216.786,0.0,733.867,99.871,0.0,344.617,141.595,0.0,461.144,24,146.032
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-27,29.355,23.886,37.019,64.439,31.335,91.074,19.39,14.637,22.97,4.023,3.232,5.115,992.273,989.623,994.092,2.915,2.514,3.408,257.676,0.0,841.331,185.343,0.0,560.951,124.095,0.0,394.25,24,142.127
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-28,29.869,23.917,37.802,60.319,27.302,88.918,18.694,13.527,22.747,3.362,2.032,4.155,992.682,990.803,994.737,2.717,2.309,3.056,283.576,0.0,949.487,252.767,0.0,754.299,96.538,0.0,293.905,24,115.487
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-29,29.658,24.139,36.936,64.944,35.63,89.541,20.759,17.907,23.169,2.545,0.997,4.824,994.795,992.298,997.281,3.448,3.149,3.855,279.033,0.0,915.889,223.809,0.0,621.493,114.47,0.0,311.771,24,111.257
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-04-30,29.223,24.251,36.005,68.585,40.521,93.429,21.736,19.857,23.376,3.012,1.355,5.076,995.941,993.158,997.865,3.972,3.787,4.28,270.429,0.0,836.985,184.131,0.0,492.756,134.6,0.0,396.571,24,121.032
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-01,29.59,24.931,35.935,69.156,43.062,91.68,22.284,20.441,23.949,3.912,1.938,5.279,992.973,989.446,996.377,4.605,4.322,4.849,229.318,0.0,747.342,115.725,0.0,323.43,143.436,0.0,438.008,24,140.905
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-02,30.85,25.651,38.332,66.108,35.52,92.666,21.793,17.98,24.316,3.296,2.424,4.057,991.021,988.615,992.97,4.111,3.745,4.662,234.925,0.0,812.627,147.427,0.0,481.131,123.233,0.0,357.045,24,123.116
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-03,30.546,25.849,37.644,67.436,39.405,88.553,22.602,20.344,23.941,2.899,1.347,4.869,992.696,990.894,995.093,4.052,3.762,4.35,241.501,0.0,729.262,152.605,0.0,388.842,130.839,0.0,385.973,24,111.371
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-04,29.837,25.269,36.583,69.591,41.49,93.667,22.605,20.574,24.189,3.518,2.037,5.015,994.059,991.629,995.156,4.48,4.366,4.556,216.515,0.0,661.269,118.652,0.0,350.983,131.84,0.0,384.27,24,124.048
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-05,29.751,25.193,36.315,69.838,42.379,92.16,22.597,20.592,24.088,3.541,2.453,4.568,994.24,992.644,995.908,4.283,4.012,4.473,233.364,0.0,764.884,161.281,0.0,450.291,112.975,0.0,342.248,24,124.04
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-06,30.627,25.371,37.289,68.75,41.734,94.013,22.987,21.037,24.332,3.074,1.804,3.969,992.954,990.076,995.426,4.19,3.963,4.373,232.439,0.0,724.597,149.134,0.0,446.077,126.852,0.0,414.232,24,140.519
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-07,31.739,25.857,39.456,64.661,35.562,92.086,22.601,19.815,24.613,2.688,1.686,3.674,991.029,988.609,992.863,3.927,3.675,4.127,245.134,0.0,788.0,153.164,0.0,417.125,132.443,0.0,403.066,24,129.806
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-08,33.05,26.579,42.123,57.856,24.737,87.428,20.524,14.702,24.338,2.783,2.135,3.46,988.845,986.047,991.235,3.312,3.055,3.757,268.373,0.0,883.244,188.856,0.0,577.303,121.708,0.0,321.306,24,159.991
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-09,34.091,26.556,43.685,54.688,20.743,87.474,20.139,14.178,24.028,2.664,1.705,3.802,989.842,987.585,992.246,3.271,3.04,3.522,309.941,0.0,960.819,288.254,0.0,754.579,94.706,0.0,246.361,24,127.376
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-10,31.95,27.027,38.694,63.927,37.578,88.084,22.869,20.771,24.64,3.237,1.798,4.687,993.927,992.412,997.039,3.972,3.536,4.335,245.941,0.0,759.867,148.228,0.0,377.455,137.57,0.0,402.785,24,70.893
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-11,30.522,25.966,36.991,64.546,39.337,90.235,21.939,19.54,24.203,3.128,1.709,4.672,995.586,992.265,997.739,4.218,3.934,4.4,244.825,0.0,824.874,158.744,0.0,489.643,125.193,0.0,401.27,24,87.214
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-12,30.683,25.26,37.671,61.305,34.624,86.039,20.917,18.293,22.96,2.929,1.852,3.843,992.325,988.8,995.531,4.173,4.025,4.505,274.238,0.0,909.473,166.239,0.0,545.866,145.376,0.0,388.985,24,140.584
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-13,31.412,26.414,38.283,63.137,37.364,83.925,22.198,19.883,24.332,2.661,1.705,4.013,991.004,988.552,993.749,4.555,4.294,4.689,266.12,0.0,856.01,161.63,0.0,468.655,142.928,0.0,425.019,24,109.816
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-14,30.083,25.024,37.095,63.978,33.015,93.971,20.659,16.566,24.355,3.254,1.564,5.307,994.77,992.876,996.747,3.836,3.469,4.264,300.437,0.0,955.003,268.502,0.0,698.799,99.34,0.0,263.034,24,63.978
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-15,30.43,24.341,37.78,66.034,39.346,90.668,22.147,20.657,24.337,3.334,1.231,5.344,993.689,989.976,996.389,4.237,3.526,4.782,290.128,0.0,915.509,209.567,0.0,569.1,131.792,0.0,366.568,24,135.272
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-16,32.72,26.777,40.679,60.977,30.519,88.359,22.17,17.786,24.762,3.198,2.54,4.134,989.78,986.459,993.123,4.152,3.564,4.884,264.241,0.0,874.505,192.416,0.0,573.946,120.326,0.0,359.453,24,145.537
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-17,30.408,26.691,35.874,69.022,46.429,86.964,23.123,21.469,24.578,3.007,1.62,4.275,991.599,989.819,995.272,4.475,3.936,4.683,215.759,0.0,720.184,114.785,0.0,325.219,131.222,0.0,424.597,24,42.404
TAM,Tamaulipas urbano,Reynosa,032,alta,2024-05-18,30.999,25.532,38.055,65.902,37.882,90.818,22.628,20.055,24.751,2.748,1.719,4.217,995.998,994.129,998.389,4.152,3.495,4.831,302.986,0.0,937.198,256.424,0.0,661.752,110.761,0.0,303.798,24,43.825
